Race,Category,Name,Bib,Chip,Start Time,End Time,Lap,Lap time
CXR 4 - Frontier Park,Cat. 1/2 Men,NICK BOROUGHS,5,11112,2017-10-29 12:56:05.950000,2017-10-29 13:49:25.990000,2,0:10:23.950000
CXR 4 - Frontier Park,Cat. 1/2 Men,NICK BOROUGHS,5,11112,2017-10-29 12:56:05.950000,2017-10-29 13:49:25.990000,3,0:10:34.750000
CXR 4 - Frontier Park,Cat. 1/2 Men,NICK BOROUGHS,5,11112,2017-10-29 12:56:05.950000,2017-10-29 13:49:25.990000,4,0:10:33.280000
CXR 4 - Frontier Park,Cat. 1/2 Men,NICK BOROUGHS,5,11112,2017-10-29 12:56:05.950000,2017-10-29 13:49:25.990000,5,0:10:28.490000
CXR 4 - Frontier Park,Cat. 1/2 Men,CODY YOUNG,88,4373,2017-10-29 12:56:16.950000,2017-10-29 13:49:48,1,0:10:21.010000
CXR 4 - Frontier Park,Cat. 1/2 Men,CODY YOUNG,88,4373,2017-10-29 12:56:16.950000,2017-10-29 13:49:48,2,0:10:39.500000
CXR 4 - Frontier Park,Cat. 1/2 Men,CODY YOUNG,88,4373,2017-10-29 12:56:16.950000,2017-10-29 13:49:48,3,0:10:42.520000
CXR 4 - Frontier Park,Cat. 1/2 Men,CODY YOUNG,88,4373,2017-10-29 12:56:16.950000,2017-10-29 13:49:48,4,0:10:51.260000
CXR 4 - Frontier Park,Cat. 1/2 Men,CODY YOUNG,88,4373,2017-10-29 12:56:16.950000,2017-10-29 13:49:48,5,0:10:56.760000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,JASON JABLONSKI,574,11540,2017-10-29 12:56:23.700000,2017-10-29 13:44:54,1,0:09:42.010000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,JASON JABLONSKI,574,11540,2017-10-29 12:56:23.700000,2017-10-29 13:44:54,2,0:09:40.770000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,JASON JABLONSKI,574,11540,2017-10-29 12:56:23.700000,2017-10-29 13:44:54,3,0:09:41.250000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,JASON JABLONSKI,574,11540,2017-10-29 12:56:23.700000,2017-10-29 13:44:54,4,0:09:41.260000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,JASON JABLONSKI,574,11540,2017-10-29 12:56:23.700000,2017-10-29 13:44:54,5,0:09:45.010000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,CALVIN SPRANGER,477,10254,2017-10-29 12:56:25.700000,2017-10-29 13:45:44.990000,1,0:09:45.260000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,CALVIN SPRANGER,477,10254,2017-10-29 12:56:25.700000,2017-10-29 13:45:44.990000,2,0:09:45.760000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,CALVIN SPRANGER,477,10254,2017-10-29 12:56:25.700000,2017-10-29 13:45:44.990000,3,0:09:58.010000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,CALVIN SPRANGER,477,10254,2017-10-29 12:56:25.700000,2017-10-29 13:45:44.990000,4,0:09:51.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,CALVIN SPRANGER,477,10254,2017-10-29 12:56:25.700000,2017-10-29 13:45:44.990000,5,0:09:58.750000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,ZACK PHILLIPS,402,11265,2017-10-29 12:56:26.700000,2017-10-29 13:46:45.540000,1,0:09:51.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,ZACK PHILLIPS,402,11265,2017-10-29 12:56:26.700000,2017-10-29 13:46:45.540000,2,0:09:58.010000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,ZACK PHILLIPS,402,11265,2017-10-29 12:56:26.700000,2017-10-29 13:46:45.540000,3,0:10:12.260000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,ZACK PHILLIPS,402,11265,2017-10-29 12:56:26.700000,2017-10-29 13:46:45.540000,4,0:10:14.750000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,ZACK PHILLIPS,402,11265,2017-10-29 12:56:26.700000,2017-10-29 13:46:45.540000,5,0:10:02.310000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BARNEY GILL,699,9316,2017-10-29 12:56:28.700000,2017-10-29 13:46:55.750000,1,0:10:09.320000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BARNEY GILL,699,9316,2017-10-29 12:56:28.700000,2017-10-29 13:46:55.750000,2,0:10:04.690000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BARNEY GILL,699,9316,2017-10-29 12:56:28.700000,2017-10-29 13:46:55.750000,3,0:10:10.270000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BARNEY GILL,699,9316,2017-10-29 12:56:28.700000,2017-10-29 13:46:55.750000,4,0:10:06.260000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BARNEY GILL,699,9316,2017-10-29 12:56:28.700000,2017-10-29 13:46:55.750000,5,0:09:56.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BRENDAN CONNOLLY,1601,13293,2017-10-29 12:56:30.200000,2017-10-29 13:46:19.250000,1,0:09:53.500000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BRENDAN CONNOLLY,1601,13293,2017-10-29 12:56:30.200000,2017-10-29 13:46:19.250000,2,0:09:54.520000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BRENDAN CONNOLLY,1601,13293,2017-10-29 12:56:30.200000,2017-10-29 13:46:19.250000,3,0:09:50.320000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BRENDAN CONNOLLY,1601,13293,2017-10-29 12:56:30.200000,2017-10-29 13:46:19.250000,4,0:10:01.440000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BRENDAN CONNOLLY,1601,13293,2017-10-29 12:56:30.200000,2017-10-29 13:46:19.250000,5,0:10:09.270000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,MARK FREDA,744,9776,2017-10-29 12:56:33.700000,2017-10-29 13:49:06.500000,1,0:10:21.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,MARK FREDA,744,9776,2017-10-29 12:56:33.700000,2017-10-29 13:49:06.500000,2,0:10:33.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,MARK FREDA,744,9776,2017-10-29 12:56:33.700000,2017-10-29 13:49:06.500000,3,0:10:28.570000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,MARK FREDA,744,9776,2017-10-29 12:56:33.700000,2017-10-29 13:49:06.500000,4,0:10:40.190000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,MARK FREDA,744,9776,2017-10-29 12:56:33.700000,2017-10-29 13:49:06.500000,5,0:10:29.020000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BRYAN TORIAN,499,11750,2017-10-29 12:56:36.450000,2017-10-29 13:48:34,1,0:10:28.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BRYAN TORIAN,499,11750,2017-10-29 12:56:36.450000,2017-10-29 13:48:34,2,0:10:23.260000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BRYAN TORIAN,499,11750,2017-10-29 12:56:36.450000,2017-10-29 13:48:34,3,0:10:21.260000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BRYAN TORIAN,499,11750,2017-10-29 12:56:36.450000,2017-10-29 13:48:34,4,0:10:21.760000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,BRYAN TORIAN,499,11750,2017-10-29 12:56:36.450000,2017-10-29 13:48:34,5,0:10:22.760000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,CONRAD KORNMANN,668,11045,2017-10-29 12:56:39.460000,2017-10-29 13:48:42,1,0:10:25.800000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,CONRAD KORNMANN,668,11045,2017-10-29 12:56:39.460000,2017-10-29 13:48:42,2,0:10:26.010000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,CONRAD KORNMANN,668,11045,2017-10-29 12:56:39.460000,2017-10-29 13:48:42,3,0:10:25.710000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,CONRAD KORNMANN,668,11045,2017-10-29 12:56:39.460000,2017-10-29 13:48:42,4,0:10:18.270000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,CONRAD KORNMANN,668,11045,2017-10-29 12:56:39.460000,2017-10-29 13:48:42,5,0:10:26.750000
CXR 4 - Frontier Park,Cat. 1/2 Men,STEVEN CASE,45,7369,2017-10-29 12:56:42.950000,2017-10-29 13:46:44.500000,1,0:09:59.760000
CXR 4 - Frontier Park,Cat. 1/2 Men,STEVEN CASE,45,7369,2017-10-29 12:56:42.950000,2017-10-29 13:46:44.500000,2,0:10:00.570000
CXR 4 - Frontier Park,Cat. 1/2 Men,STEVEN CASE,45,7369,2017-10-29 12:56:42.950000,2017-10-29 13:46:44.500000,3,0:10:04.200000
CXR 4 - Frontier Park,Cat. 1/2 Men,STEVEN CASE,45,7369,2017-10-29 12:56:42.950000,2017-10-29 13:46:44.500000,4,0:10:08
CXR 4 - Frontier Park,Cat. 1/2 Men,STEVEN CASE,45,7369,2017-10-29 12:56:42.950000,2017-10-29 13:46:44.500000,5,0:09:49.020000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,MIKE MANTHEY,403,11992,2017-10-29 12:56:45.450000,2017-10-29 13:50:33.500000,1,0:10:37.570000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,MIKE MANTHEY,403,11992,2017-10-29 12:56:45.450000,2017-10-29 13:50:33.500000,2,0:11:09.200000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,MIKE MANTHEY,403,11992,2017-10-29 12:56:45.450000,2017-10-29 13:50:33.500000,3,0:10:34.010000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,MIKE MANTHEY,403,11992,2017-10-29 12:56:45.450000,2017-10-29 13:50:33.500000,4,0:10:37
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,MIKE MANTHEY,403,11992,2017-10-29 12:56:45.450000,2017-10-29 13:50:33.500000,5,0:10:50.270000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,AARON HUEBNER,550,10760,2017-10-29 12:56:46.700000,2017-10-29 13:51:55.750000,1,0:10:41.010000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,AARON HUEBNER,550,10760,2017-10-29 12:56:46.700000,2017-10-29 13:51:55.750000,2,0:10:45.760000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,AARON HUEBNER,550,10760,2017-10-29 12:56:46.700000,2017-10-29 13:51:55.750000,3,0:11:01.810000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,AARON HUEBNER,550,10760,2017-10-29 12:56:46.700000,2017-10-29 13:51:55.750000,4,0:11:19.720000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,AARON HUEBNER,550,10760,2017-10-29 12:56:46.700000,2017-10-29 13:51:55.750000,5,0:11:20.750000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,NICHOLAS ADSERO,431,12719,2017-10-29 12:56:47.710000,2017-10-29 13:48:33.500000,1,0:10:23.060000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,NICHOLAS ADSERO,431,12719,2017-10-29 12:56:47.710000,2017-10-29 13:48:33.500000,2,0:10:18.010000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,NICHOLAS ADSERO,431,12719,2017-10-29 12:56:47.710000,2017-10-29 13:48:33.500000,3,0:10:21.450000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,NICHOLAS ADSERO,431,12719,2017-10-29 12:56:47.710000,2017-10-29 13:48:33.500000,4,0:10:21.070000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,NICHOLAS ADSERO,431,12719,2017-10-29 12:56:47.710000,2017-10-29 13:48:33.500000,5,0:10:22.200000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JASON WALKER,975,5781,2017-10-29 12:56:50.450000,2017-10-29 13:45:18.750000,1,0:09:42.520000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JASON WALKER,975,5781,2017-10-29 12:56:50.450000,2017-10-29 13:45:18.750000,2,0:09:42
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JASON WALKER,975,5781,2017-10-29 12:56:50.450000,2017-10-29 13:45:18.750000,3,0:09:34.500000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JASON WALKER,975,5781,2017-10-29 12:56:50.450000,2017-10-29 13:45:18.750000,4,0:09:37.760000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JASON WALKER,975,5781,2017-10-29 12:56:50.450000,2017-10-29 13:45:18.750000,5,0:09:51.520000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,JC RAMIREZ,401,6749,2017-10-29 12:56:51.460000,2017-10-29 13:49:04.250000,1,0:10:29.010000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,JC RAMIREZ,401,6749,2017-10-29 12:56:51.460000,2017-10-29 13:49:04.250000,2,0:10:22.490000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,JC RAMIREZ,401,6749,2017-10-29 12:56:51.460000,2017-10-29 13:49:04.250000,3,0:10:23.530000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,JC RAMIREZ,401,6749,2017-10-29 12:56:51.460000,2017-10-29 13:49:04.250000,4,0:10:39
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,JC RAMIREZ,401,6749,2017-10-29 12:56:51.460000,2017-10-29 13:49:04.250000,5,0:10:18.760000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,PETER SUPER,690,8784,2017-10-29 12:56:53.210000,2017-10-29 13:52:13.550000,1,0:10:30.310000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,PETER SUPER,690,8784,2017-10-29 12:56:53.210000,2017-10-29 13:52:13.550000,2,0:10:39.440000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,PETER SUPER,690,8784,2017-10-29 12:56:53.210000,2017-10-29 13:52:13.550000,3,0:10:56.020000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,PETER SUPER,690,8784,2017-10-29 12:56:53.210000,2017-10-29 13:52:13.550000,4,0:10:55.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 35+,PETER SUPER,690,8784,2017-10-29 12:56:53.210000,2017-10-29 13:52:13.550000,5,0:12:19.060000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,DWAINE TRUMMERT,807,10484,2017-10-29 12:56:55.710000,2017-10-29 13:47:59.750000,1,0:10:07.500000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,DWAINE TRUMMERT,807,10484,2017-10-29 12:56:55.710000,2017-10-29 13:47:59.750000,2,0:10:04.010000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,DWAINE TRUMMERT,807,10484,2017-10-29 12:56:55.710000,2017-10-29 13:47:59.750000,3,0:10:14.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,DWAINE TRUMMERT,807,10484,2017-10-29 12:56:55.710000,2017-10-29 13:47:59.750000,4,0:10:22.750000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,DWAINE TRUMMERT,807,10484,2017-10-29 12:56:55.710000,2017-10-29 13:47:59.750000,5,0:10:15.270000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JAMES CHRISTENSEN,804,10317,2017-10-29 12:56:57.700000,2017-10-29 13:47:17.500000,1,0:10:04.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JAMES CHRISTENSEN,804,10317,2017-10-29 12:56:57.700000,2017-10-29 13:47:17.500000,2,0:09:57.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JAMES CHRISTENSEN,804,10317,2017-10-29 12:56:57.700000,2017-10-29 13:47:17.500000,3,0:10:10.500000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JAMES CHRISTENSEN,804,10317,2017-10-29 12:56:57.700000,2017-10-29 13:47:17.500000,4,0:10:07.020000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JAMES CHRISTENSEN,804,10317,2017-10-29 12:56:57.700000,2017-10-29 13:47:17.500000,5,0:10:00.260000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,STEVEN ROBINSON,808,8781,2017-10-29 12:57:00.450000,2017-10-29 13:47:59,1,0:10:09.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,STEVEN ROBINSON,808,8781,2017-10-29 12:57:00.450000,2017-10-29 13:47:59,2,0:10:13.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,STEVEN ROBINSON,808,8781,2017-10-29 12:57:00.450000,2017-10-29 13:47:59,3,0:10:16.260000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,STEVEN ROBINSON,808,8781,2017-10-29 12:57:00.450000,2017-10-29 13:47:59,4,0:10:13.810000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,STEVEN ROBINSON,808,8781,2017-10-29 12:57:00.450000,2017-10-29 13:47:59,5,0:10:05.460000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,CHRIS ADOLF,896,933,2017-10-29 12:57:01,2017-10-29 13:47:03.740000,1,0:10:03.710000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,CHRIS ADOLF,896,933,2017-10-29 12:57:01,2017-10-29 13:47:03.740000,2,0:09:48.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,CHRIS ADOLF,896,933,2017-10-29 12:57:01,2017-10-29 13:47:03.740000,3,0:09:56.270000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,CHRIS ADOLF,896,933,2017-10-29 12:57:01,2017-10-29 13:47:03.740000,4,0:10:07.990000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,CHRIS ADOLF,896,933,2017-10-29 12:57:01,2017-10-29 13:47:03.740000,5,0:10:06.260000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,RAINER LEUSCHKE,802,4247,2017-10-29 12:57:06.210000,2017-10-29 13:47:54.250000,1,0:10:09
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,RAINER LEUSCHKE,802,4247,2017-10-29 12:57:06.210000,2017-10-29 13:47:54.250000,2,0:10:04.060000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,RAINER LEUSCHKE,802,4247,2017-10-29 12:57:06.210000,2017-10-29 13:47:54.250000,3,0:10:14.950000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,RAINER LEUSCHKE,802,4247,2017-10-29 12:57:06.210000,2017-10-29 13:47:54.250000,4,0:10:04.520000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,RAINER LEUSCHKE,802,4247,2017-10-29 12:57:06.210000,2017-10-29 13:47:54.250000,5,0:10:15.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JUSTIN HARMAN,840,11746,2017-10-29 12:57:10.210000,2017-10-29 13:49:14.010000,1,0:10:19.250000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JUSTIN HARMAN,840,11746,2017-10-29 12:57:10.210000,2017-10-29 13:49:14.010000,2,0:10:21.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JUSTIN HARMAN,840,11746,2017-10-29 12:57:10.210000,2017-10-29 13:49:14.010000,3,0:10:26.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JUSTIN HARMAN,840,11746,2017-10-29 12:57:10.210000,2017-10-29 13:49:14.010000,4,0:10:28.770000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JUSTIN HARMAN,840,11746,2017-10-29 12:57:10.210000,2017-10-29 13:49:14.010000,5,0:10:27.760000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,CHRIS RODDE,886,4516,2017-10-29 12:57:11.540000,2017-10-29 13:47:27.490000,1,0:10:05.430000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,CHRIS RODDE,886,4516,2017-10-29 12:57:11.540000,2017-10-29 13:47:27.490000,2,0:10:01.990000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,CHRIS RODDE,886,4516,2017-10-29 12:57:11.540000,2017-10-29 13:47:27.490000,3,0:10:04.270000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,CHRIS RODDE,886,4516,2017-10-29 12:57:11.540000,2017-10-29 13:47:27.490000,4,0:10:01.260000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,CHRIS RODDE,886,4516,2017-10-29 12:57:11.540000,2017-10-29 13:47:27.490000,5,0:10:03
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,STEVE JENSEN,1164,4130,2017-10-29 12:57:11.560000,2017-10-29 13:48:58.740000,1,0:10:18.900000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,STEVE JENSEN,1164,4130,2017-10-29 12:57:11.560000,2017-10-29 13:48:58.740000,2,0:10:19.820000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,STEVE JENSEN,1164,4130,2017-10-29 12:57:11.560000,2017-10-29 13:48:58.740000,3,0:10:15.940000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,STEVE JENSEN,1164,4130,2017-10-29 12:57:11.560000,2017-10-29 13:48:58.740000,4,0:10:24.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,STEVE JENSEN,1164,4130,2017-10-29 12:57:11.560000,2017-10-29 13:48:58.740000,5,0:10:28.010000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JEFF CUMMINGS,803,12973,2017-10-29 12:57:15.710000,2017-10-29 13:48:07.060000,1,0:10:06.740000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JEFF CUMMINGS,803,12973,2017-10-29 12:57:15.710000,2017-10-29 13:48:07.060000,2,0:10:08.020000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JEFF CUMMINGS,803,12973,2017-10-29 12:57:15.710000,2017-10-29 13:48:07.060000,3,0:10:17.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JEFF CUMMINGS,803,12973,2017-10-29 12:57:15.710000,2017-10-29 13:48:07.060000,4,0:10:05.010000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JEFF CUMMINGS,803,12973,2017-10-29 12:57:15.710000,2017-10-29 13:48:07.060000,5,0:10:14.070000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,NIKOS MILLS,958,8333,2017-10-29 12:57:16.500000,2017-10-29 13:48:20.250000,1,0:10:08.210000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,NIKOS MILLS,958,8333,2017-10-29 12:57:16.500000,2017-10-29 13:48:20.250000,2,0:10:11.510000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,NIKOS MILLS,958,8333,2017-10-29 12:57:16.500000,2017-10-29 13:48:20.250000,3,0:10:11.810000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,NIKOS MILLS,958,8333,2017-10-29 12:57:16.500000,2017-10-29 13:48:20.250000,4,0:10:13.970000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,NIKOS MILLS,958,8333,2017-10-29 12:57:16.500000,2017-10-29 13:48:20.250000,5,0:10:18.250000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,DUNCAN MCINTOSH,806,10476,2017-10-29 12:57:17,2017-10-29 13:49:12.490000,1,0:10:24.210000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,DUNCAN MCINTOSH,806,10476,2017-10-29 12:57:17,2017-10-29 13:49:12.490000,2,0:10:18.020000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,DUNCAN MCINTOSH,806,10476,2017-10-29 12:57:17,2017-10-29 13:49:12.490000,3,0:10:29.500000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,DUNCAN MCINTOSH,806,10476,2017-10-29 12:57:17,2017-10-29 13:49:12.490000,4,0:10:23.760000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,DUNCAN MCINTOSH,806,10476,2017-10-29 12:57:17,2017-10-29 13:49:12.490000,5,0:10:20
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JIM ALBRIGHT,897,6739,2017-10-29 12:57:21.460000,2017-10-29 13:50:17.750000,1,0:10:28.300000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JIM ALBRIGHT,897,6739,2017-10-29 12:57:21.460000,2017-10-29 13:50:17.750000,2,0:10:35.520000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JIM ALBRIGHT,897,6739,2017-10-29 12:57:21.460000,2017-10-29 13:50:17.750000,3,0:10:33.500000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JIM ALBRIGHT,897,6739,2017-10-29 12:57:21.460000,2017-10-29 13:50:17.750000,4,0:10:35.020000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,JIM ALBRIGHT,897,6739,2017-10-29 12:57:21.460000,2017-10-29 13:50:17.750000,5,0:10:43.950000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,LEROI SMITH,934,6999,2017-10-29 12:57:22,2017-10-29 13:49:28.240000,1,0:10:23.460000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,LEROI SMITH,934,6999,2017-10-29 12:57:22,2017-10-29 13:49:28.240000,2,0:10:21.500000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,LEROI SMITH,934,6999,2017-10-29 12:57:22,2017-10-29 13:49:28.240000,3,0:10:25.770000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,LEROI SMITH,934,6999,2017-10-29 12:57:22,2017-10-29 13:49:28.240000,4,0:10:25.770000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,LEROI SMITH,934,6999,2017-10-29 12:57:22,2017-10-29 13:49:28.240000,5,0:10:29.740000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,ALEC DUXBURY,899,9708,2017-10-29 12:57:26.200000,2017-10-29 13:50:02.750000,1,0:10:23.020000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,ALEC DUXBURY,899,9708,2017-10-29 12:57:26.200000,2017-10-29 13:50:02.750000,2,0:10:36
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,ALEC DUXBURY,899,9708,2017-10-29 12:57:26.200000,2017-10-29 13:50:02.750000,3,0:10:33.010000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,ALEC DUXBURY,899,9708,2017-10-29 12:57:26.200000,2017-10-29 13:50:02.750000,4,0:10:35.260000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,ALEC DUXBURY,899,9708,2017-10-29 12:57:26.200000,2017-10-29 13:50:02.750000,5,0:10:29.260000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,CHRISTOPHER FAST,1077,9731,2017-10-29 12:57:27.250000,2017-10-29 13:50:03.300000,1,0:10:35.470000
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,CHRISTOPHER FAST,1077,9731,2017-10-29 12:57:27.250000,2017-10-29 13:50:03.300000,2,0:10:32
CXR 4 - Frontier Park,Cat 1-2 Master Men age 45+,CHRISTOPHER FAST,1077,9731,2017-10-29 12:57:27.250000,2017-10-29 13:50:03.300000,3,0:10:34.510000
